agent_id,agent_team,agent_skill,channel,queue,call_start,call_end,wait_time_sec,handle_time_sec,hold_time_sec,transfers,outcome,satisfaction,segment,rpc_label,cost_usd,revenue_usd,contactability_score,account_age_days,prior_calls_30d,duration_sec,date,day_of_week,hour,week,agent_id_freq,cluster,_rpc_label
533,West,Billing,phone,Billing,2025-09-25 04:25:21,2025-09-25 04:27:59,60,98,0,0,callback,4,A,0,1.96,0.0,0.216,1711,2,158,2025-09-25,Thursday,4,39,0.01725,0,0
520,North,Billing,phone,Sales,2025-09-25 05:38:17,2025-09-25 05:41:14,7,170,0,0,escalated,4,C,0,2.83,16.62,0.1658,1882,1,177,2025-09-25,Thursday,5,39,0.0132,0,0
515,East,Tech,phone,Sales,2025-09-25 06:06:14,2025-09-25 06:08:15,15,106,0,0,resolved,4,C,0,1.77,1.27,0.1974,973,1,121,2025-09-25,Thursday,6,39,0.01695,0,0
512,West,Tech,phone,Technical Support,2025-09-25 06:17:25,2025-09-25 06:20:12,15,152,0,1,resolved,5,C,0,4.61,0.0,0.6255,1756,2,167,2025-09-25,Thursday,6,39,0.0169,0,0
523,East,Tech,email,Billing,2025-09-25 06:48:55,2025-09-25 06:50:13,2,76,0,0,resolved,3,B,0,1.52,0.0,0.3284,1583,1,78,2025-09-25,Thursday,6,39,0.01755,0,0
536,West,Billing,phone,Billing,2025-09-25 06:49:36,2025-09-25 06:51:56,50,90,0,0,resolved,3,A,0,1.8,0.0,0.1452,94,1,140,2025-09-25,Thursday,6,39,0.01545,0,0
555,South,Tech,phone,Billing,2025-09-25 07:18:58,2025-09-25 07:20:38,9,91,0,0,resolved,5,B,0,1.82,0.0,0.2223,1622,1,100,2025-09-25,Thursday,7,39,0.01575,0,0
530,West,Sales,chat,Technical Support,2025-09-25 07:20:50,2025-09-25 07:25:49,29,270,0,0,resolved,5,C,0,8.1,0.0,0.0414,686,0,299,2025-09-25,Thursday,7,39,0.0165,1,0
525,North,Sales,phone,Technical Support,2025-09-25 07:30:43,2025-09-25 07:32:28,27,78,0,0,resolved,4,B,0,2.34,0.0,0.1993,1194,5,105,2025-09-25,Thursday,7,39,0.0168,0,0
507,South,Tech,phone,Billing,2025-09-25 08:09:26,2025-09-25 08:11:14,26,82,0,0,escalated,4,B,0,1.64,0.0,0.2238,1170,0,108,2025-09-25,Thursday,8,39,0.0173,0,0
505,West,Billing,phone,Retention,2025-09-25 09:05:12,2025-09-25 09:06:42,14,76,0,0,resolved,3,B,0,2.03,0.0,0.0514,181,2,90,2025-09-25,Thursday,9,39,0.01535,0,0
551,North,Billing,chat,Billing,2025-09-25 09:13:11,2025-09-25 09:15:09,46,72,0,0,resolved,3,B,0,1.44,0.0,0.0329,462,2,118,2025-09-25,Thursday,9,39,0.0159,0,0
534,East,Billing,phone,Technical Support,2025-09-25 09:17:18,2025-09-25 09:22:07,67,184,38,1,resolved,4,B,0,5.58,0.0,0.0843,255,2,289,2025-09-25,Thursday,9,39,0.017,2,0
530,West,Sales,phone,Retention,2025-09-25 09:25:13,2025-09-25 09:27:40,40,107,0,1,resolved,4,A,0,2.9,0.0,0.2819,1633,1,147,2025-09-25,Thursday,9,39,0.0165,0,0
539,South,Billing,phone,Technical Support,2025-09-25 09:28:00,2025-09-25 09:31:28,136,70,2,0,resolved,4,A,0,2.1,0.0,0.3488,403,5,208,2025-09-25,Thursday,9,39,0.0158,2,0
542,North,Retention,phone,Billing,2025-09-25 09:34:09,2025-09-25 09:37:15,32,154,0,0,resolved,5,C,0,3.08,0.0,0.2487,370,4,186,2025-09-25,Thursday,9,39,0.0147,0,0
549,South,Billing,phone,Sales,2025-09-25 09:34:53,2025-09-25 09:38:40,39,188,0,0,resolved,3,B,0,3.13,27.46,0.1493,426,1,227,2025-09-25,Thursday,9,39,0.01715,0,0
554,East,Tech,chat,Sales,2025-09-25 09:47:54,2025-09-25 09:50:11,38,99,0,0,resolved,3,B,0,1.65,6.53,0.028,959,4,137,2025-09-25,Thursday,9,39,0.0165,0,0
516,West,Tech,phone,Billing,2025-09-25 10:07:45,2025-09-25 10:09:42,61,56,0,0,resolved,3,B,0,1.12,0.0,0.3515,1499,0,117,2025-09-25,Thursday,10,39,0.0161,0,0
555,South,Tech,phone,Technical Support,2025-09-25 10:18:57,2025-09-25 10:22:07,52,138,0,0,resolved,4,B,0,4.14,0.0,0.1911,1232,2,190,2025-09-25,Thursday,10,39,0.01575,0,0
524,North,Tech,phone,Technical Support,2025-09-25 10:19:04,2025-09-25 10:20:37,22,71,0,0,resolved,4,B,0,2.13,0.0,0.2016,1864,0,93,2025-09-25,Thursday,10,39,0.01805,0,0
501,North,Sales,phone,Sales,2025-09-25 10:31:30,2025-09-25 10:34:52,81,119,2,0,resolved,4,B,0,1.98,8.9,0.2266,864,2,202,2025-09-25,Thursday,10,39,0.01925,0,0
514,East,Billing,phone,Retention,2025-09-25 10:34:26,2025-09-25 10:36:04,30,68,0,0,resolved,4,B,0,1.81,0.0,0.2473,1157,3,98,2025-09-25,Thursday,10,39,0.0159,0,0
513,North,Tech,phone,Sales,2025-09-25 11:01:21,2025-09-25 11:04:33,51,141,0,0,resolved,3,B,0,2.35,11.18,0.2791,1677,0,192,2025-09-25,Thursday,11,39,0.0162,0,0
501,North,Sales,chat,Retention,2025-09-25 11:02:29,2025-09-25 11:04:32,61,61,1,0,resolved,4,C,1,1.63,0.0,0.1127,845,3,123,2025-09-25,Thursday,11,39,0.01925,0,1
509,West,Tech,chat,Technical Support,2025-09-25 11:04:08,2025-09-25 11:10:02,16,338,0,1,resolved,4,B,0,10.19,0.0,0.4384,506,1,354,2025-09-25,Thursday,11,39,0.01605,1,0
559,West,Billing,phone,Sales,2025-09-25 11:26:41,2025-09-25 11:28:33,11,101,0,0,resolved,4,B,0,1.68,7.03,0.3096,624,2,112,2025-09-25,Thursday,11,39,0.0182,0,0
527,East,Tech,phone,Technical Support,2025-09-25 11:49:31,2025-09-25 11:51:23,32,80,0,0,callback,5,A,0,2.4,0.0,0.0949,1557,1,112,2025-09-25,Thursday,11,39,0.0163,0,0
507,South,Tech,chat,Technical Support,2025-09-25 11:50:23,2025-09-25 11:51:59,22,74,0,0,callback,5,C,0,2.22,0.0,0.1016,346,1,96,2025-09-25,Thursday,11,39,0.0173,0,0
527,East,Tech,chat,Retention,2025-09-25 11:51:51,2025-09-25 11:55:36,44,181,0,0,resolved,3,A,0,4.83,0.0,0.2846,1515,1,225,2025-09-25,Thursday,11,39,0.0163,1,0
535,South,Tech,phone,Sales,2025-09-25 11:54:09,2025-09-25 11:56:31,51,91,0,2,resolved,5,C,1,1.62,102.1,0.0787,285,2,142,2025-09-25,Thursday,11,39,0.0163,0,1
508,West,Retention,chat,Technical Support,2025-09-25 12:03:24,2025-09-25 12:08:21,96,197,4,1,escalated,4,C,0,5.96,0.0,0.0834,862,1,297,2025-09-25,Thursday,12,39,0.01635,1,0
514,East,Billing,phone,Billing,2025-09-25 12:21:09,2025-09-25 12:24:20,11,180,0,0,resolved,4,B,0,3.6,0.0,0.1577,1336,1,191,2025-09-25,Thursday,12,39,0.0159,0,0
535,South,Tech,phone,Technical Support,2025-09-25 12:24:52,2025-09-25 12:27:25,45,108,0,0,escalated,4,C,0,3.24,0.0,0.1233,1459,1,153,2025-09-25,Thursday,12,39,0.0163,0,0
512,West,Tech,phone,Technical Support,2025-09-25 12:29:07,2025-09-25 12:31:00,25,88,0,1,resolved,4,B,0,2.69,0.0,0.0858,1981,1,113,2025-09-25,Thursday,12,39,0.0169,0,0
502,North,Tech,phone,Sales,2025-09-25 12:50:42,2025-09-25 12:55:49,30,277,0,0,resolved,5,A,0,4.62,28.65,0.1668,1768,1,307,2025-09-25,Thursday,12,39,0.0161,1,0
511,North,Tech,phone,Sales,2025-09-25 12:52:09,2025-09-25 12:55:16,40,147,0,0,resolved,3,B,0,2.45,34.19,0.1151,755,3,187,2025-09-25,Thursday,12,39,0.0167,0,0
509,West,Tech,phone,Billing,2025-09-25 13:09:21,2025-09-25 13:10:24,17,46,0,0,abandoned,5,B,0,0.92,0.0,0.0685,889,2,63,2025-09-25,Thursday,13,39,0.01605,0,0
533,West,Billing,phone,Technical Support,2025-09-25 13:10:57,2025-09-25 13:14:06,66,121,2,0,resolved,4,B,0,3.63,0.0,0.1449,1956,2,189,2025-09-25,Thursday,13,39,0.01725,0,0
551,North,Billing,phone,Billing,2025-09-25 13:13:42,2025-09-25 13:18:05,34,229,0,0,escalated,4,B,0,4.58,0.0,0.2129,336,1,263,2025-09-25,Thursday,13,39,0.0159,1,0
536,West,Billing,email,Billing,2025-09-25 13:18:53,2025-09-25 13:20:26,10,83,0,1,callback,4,A,0,1.71,0.0,0.3301,1472,3,93,2025-09-25,Thursday,13,39,0.01545,0,0
527,East,Tech,phone,Technical Support,2025-09-25 13:25:41,2025-09-25 13:29:32,36,195,0,0,abandoned,4,B,0,5.85,0.0,0.2365,363,3,231,2025-09-25,Thursday,13,39,0.0163,1,0
559,West,Billing,phone,Billing,2025-09-25 13:30:42,2025-09-25 13:31:53,26,45,0,0,callback,4,B,0,0.9,0.0,0.1177,1624,1,71,2025-09-25,Thursday,13,39,0.0182,0,0
555,South,Tech,chat,Sales,2025-09-25 13:43:51,2025-09-25 13:46:42,92,61,18,0,resolved,4,B,0,1.02,6.01,0.2114,295,1,171,2025-09-25,Thursday,13,39,0.01575,2,0
535,South,Tech,phone,Retention,2025-09-25 14:02:29,2025-09-25 14:04:41,25,107,0,0,resolved,4,B,0,2.85,0.0,0.0882,1318,1,132,2025-09-25,Thursday,14,39,0.0163,0,0
501,North,Sales,phone,Billing,2025-09-25 14:17:35,2025-09-25 14:19:34,50,69,0,0,resolved,4,A,1,1.38,0.0,0.2337,904,4,119,2025-09-25,Thursday,14,39,0.01925,0,1
501,North,Sales,phone,Billing,2025-09-25 14:25:27,2025-09-25 14:31:11,114,219,11,0,resolved,3,C,0,4.38,0.0,0.2407,952,3,344,2025-09-25,Thursday,14,39,0.01925,2,0
541,East,Tech,chat,Technical Support,2025-09-25 14:26:14,2025-09-25 14:27:54,62,35,3,0,resolved,5,C,0,1.05,0.0,0.1817,261,1,100,2025-09-25,Thursday,14,39,0.01605,0,0
513,North,Tech,phone,Sales,2025-09-25 14:45:05,2025-09-25 14:48:29,20,184,0,0,resolved,5,B,0,3.07,3.93,0.1147,873,3,204,2025-09-25,Thursday,14,39,0.0162,0,0
528,West,Retention,phone,Billing,2025-09-25 15:13:14,2025-09-25 15:16:25,71,103,17,0,resolved,4,C,0,2.07,0.0,0.1876,266,3,191,2025-09-25,Thursday,15,39,0.017,2,0
510,South,Tech,chat,Technical Support,2025-09-25 15:18:06,2025-09-25 15:20:42,37,119,0,0,resolved,4,A,0,3.57,0.0,0.3023,1151,3,156,2025-09-25,Thursday,15,39,0.01615,0,0
506,West,Tech,phone,Billing,2025-09-25 15:20:13,2025-09-25 15:22:48,18,137,0,1,resolved,4,C,0,2.79,0.0,0.1128,532,2,155,2025-09-25,Thursday,15,39,0.01745,0,0
541,East,Tech,phone,Retention,2025-09-25 15:22:43,2025-09-25 15:25:40,62,103,12,0,resolved,4,B,0,2.75,0.0,0.3538,1210,1,177,2025-09-25,Thursday,15,39,0.01605,2,0
548,South,Sales,phone,Billing,2025-09-25 15:23:17,2025-09-25 15:27:27,57,193,0,0,abandoned,4,B,0,3.86,0.0,0.0637,960,0,250,2025-09-25,Thursday,15,39,0.0166,1,0
559,West,Billing,phone,Billing,2025-09-25 15:24:23,2025-09-25 15:26:19,60,56,0,0,resolved,3,A,0,1.12,0.0,0.1172,391,0,116,2025-09-25,Thursday,15,39,0.0182,0,0
521,North,Sales,phone,Technical Support,2025-09-25 15:38:17,2025-09-25 15:40:12,32,83,0,0,resolved,4,A,0,2.49,0.0,0.4328,851,1,115,2025-09-25,Thursday,15,39,0.01765,0,0
549,South,Billing,phone,Technical Support,2025-09-25 15:46:35,2025-09-25 15:52:26,178,129,44,0,callback,3,A,0,3.88,0.0,0.2122,617,1,351,2025-09-25,Thursday,15,39,0.01715,2,0
517,North,Sales,phone,Sales,2025-09-25 16:18:52,2025-09-25 16:20:22,40,50,0,0,resolved,4,B,0,0.83,8.32,0.1989,1731,5,90,2025-09-25,Thursday,16,39,0.0161,0,0
524,North,Tech,phone,Retention,2025-09-25 16:27:28,2025-09-25 16:30:13,42,123,0,0,resolved,4,C,0,3.28,0.0,0.0147,1322,0,165,2025-09-25,Thursday,16,39,0.01805,0,0
510,South,Tech,chat,Retention,2025-09-25 16:39:31,2025-09-25 16:41:22,26,85,0,0,resolved,3,A,0,2.27,0.0,0.0705,1446,1,111,2025-09-25,Thursday,16,39,0.01615,0,0
517,North,Sales,phone,Technical Support,2025-09-25 16:53:14,2025-09-25 16:57:33,40,219,0,0,callback,4,A,0,6.57,0.0,0.2186,744,2,259,2025-09-25,Thursday,16,39,0.0161,1,0
549,South,Billing,phone,Technical Support,2025-09-25 16:59:31,2025-09-25 17:03:24,59,174,0,0,resolved,4,C,0,5.22,0.0,0.0723,1297,4,233,2025-09-25,Thursday,16,39,0.01715,1,0
559,West,Billing,phone,Technical Support,2025-09-25 17:01:00,2025-09-25 17:03:17,41,96,0,0,resolved,5,B,0,2.88,0.0,0.1477,663,0,137,2025-09-25,Thursday,17,39,0.0182,0,0
533,West,Billing,phone,Technical Support,2025-09-25 17:04:23,2025-09-25 17:07:24,8,173,0,1,resolved,5,A,0,5.24,0.0,0.2741,1426,2,181,2025-09-25,Thursday,17,39,0.01725,1,0
552,North,Billing,phone,Billing,2025-09-25 17:25:27,2025-09-25 17:28:10,35,128,0,0,callback,4,B,0,2.56,0.0,0.0384,327,0,163,2025-09-25,Thursday,17,39,0.01605,0,0
530,West,Sales,phone,Billing,2025-09-25 17:33:23,2025-09-25 17:36:55,75,118,19,0,resolved,4,B,0,2.37,0.0,0.2458,255,0,212,2025-09-25,Thursday,17,39,0.0165,2,0
552,North,Billing,phone,Billing,2025-09-25 17:35:20,2025-09-25 17:37:32,12,120,0,0,callback,4,C,0,2.4,0.0,0.3818,1074,1,132,2025-09-25,Thursday,17,39,0.01605,0,0
521,North,Sales,phone,Billing,2025-09-25 17:50:33,2025-09-25 17:54:17,106,116,2,0,resolved,5,B,0,2.32,0.0,0.2445,1042,1,224,2025-09-25,Thursday,17,39,0.01765,2,0
549,South,Billing,phone,Sales,2025-09-25 18:04:31,2025-09-25 18:06:32,15,106,0,0,resolved,4,B,0,1.77,3.48,0.2899,1786,1,121,2025-09-25,Thursday,18,39,0.01715,0,0
532,North,Sales,phone,Retention,2025-09-25 18:15:58,2025-09-25 18:17:38,43,57,0,0,escalated,2,C,1,1.52,0.0,0.17,886,2,100,2025-09-25,Thursday,18,39,0.01585,0,1
516,West,Tech,phone,Technical Support,2025-09-25 18:23:12,2025-09-25 18:25:10,45,73,0,0,resolved,4,C,0,2.19,0.0,0.2473,375,1,118,2025-09-25,Thursday,18,39,0.0161,0,0
550,North,Sales,phone,Technical Support,2025-09-25 18:49:48,2025-09-25 18:51:44,8,108,0,0,callback,4,C,0,3.24,0.0,0.0691,200,3,116,2025-09-25,Thursday,18,39,0.0168,0,0
530,West,Sales,phone,Billing,2025-09-25 18:55:03,2025-09-25 18:57:49,15,151,0,0,resolved,5,B,0,3.02,0.0,0.4121,331,2,166,2025-09-25,Thursday,18,39,0.0165,0,0
531,West,Sales,phone,Technical Support,2025-09-25 19:06:54,2025-09-25 19:08:18,18,66,0,0,escalated,4,C,0,1.98,0.0,0.2669,557,5,84,2025-09-25,Thursday,19,39,0.0176,0,0
539,South,Billing,phone,Technical Support,2025-09-25 19:36:53,2025-09-25 19:40:45,99,130,3,0,escalated,3,C,0,3.9,0.0,0.368,1653,1,232,2025-09-25,Thursday,19,39,0.0158,2,0
538,South,Billing,phone,Technical Support,2025-09-25 19:47:44,2025-09-25 19:49:40,16,100,0,1,resolved,3,B,0,3.05,0.0,0.183,1691,5,116,2025-09-25,Thursday,19,39,0.01715,0,0
529,East,Tech,phone,Technical Support,2025-09-25 19:52:39,2025-09-25 19:55:23,23,141,0,0,escalated,4,B,0,4.23,0.0,0.1684,605,2,164,2025-09-25,Thursday,19,39,0.0163,0,0
505,West,Billing,phone,Billing,2025-09-25 20:23:33,2025-09-25 20:25:59,42,104,0,0,resolved,4,B,0,2.08,0.0,0.1347,1867,1,146,2025-09-25,Thursday,20,39,0.01535,0,0
535,South,Tech,chat,Technical Support,2025-09-25 20:36:11,2025-09-25 20:38:03,28,84,0,0,resolved,3,B,0,2.52,0.0,0.0195,1560,0,112,2025-09-25,Thursday,20,39,0.0163,0,0
504,North,Tech,phone,Technical Support,2025-09-25 20:40:21,2025-09-25 20:43:15,27,147,0,0,resolved,4,B,0,4.41,0.0,0.304,1682,1,174,2025-09-25,Thursday,20,39,0.0171,0,0
525,North,Sales,phone,Technical Support,2025-09-25 20:45:49,2025-09-25 20:48:17,53,95,0,0,callback,3,B,0,2.85,0.0,0.1718,1472,1,148,2025-09-25,Thursday,20,39,0.0168,0,0
511,North,Tech,phone,Technical Support,2025-09-25 21:04:48,2025-09-25 21:09:26,47,231,0,0,resolved,5,B,0,6.93,0.0,0.1512,164,3,278,2025-09-25,Thursday,21,39,0.0167,1,0
521,North,Sales,phone,Billing,2025-09-25 21:05:34,2025-09-25 21:07:07,17,76,0,0,resolved,4,A,0,1.52,0.0,0.1992,1608,3,93,2025-09-25,Thursday,21,39,0.01765,0,0
503,North,Tech,chat,Technical Support,2025-09-25 21:59:58,2025-09-25 22:02:47,47,122,0,0,resolved,3,A,0,3.66,0.0,0.107,1435,0,169,2025-09-25,Thursday,21,39,0.0174,0,0
535,South,Tech,chat,Technical Support,2025-09-25 22:05:40,2025-09-25 22:08:52,38,154,0,0,resolved,4,A,0,4.62,0.0,0.4132,1568,2,192,2025-09-25,Thursday,22,39,0.0163,0,0
533,West,Billing,phone,Sales,2025-09-25 22:57:01,2025-09-25 22:59:24,50,93,0,0,resolved,4,A,0,1.55,19.25,0.1041,475,1,143,2025-09-25,Thursday,22,39,0.01725,0,0
541,East,Tech,phone,Billing,2025-09-25 23:05:53,2025-09-25 23:07:25,19,73,0,0,resolved,4,B,0,1.46,0.0,0.4236,541,2,92,2025-09-25,Thursday,23,39,0.01605,0,0
506,West,Tech,phone,Technical Support,2025-09-25 23:11:19,2025-09-25 23:15:14,55,180,0,0,resolved,5,B,0,5.4,0.0,0.0526,626,3,235,2025-09-25,Thursday,23,39,0.01745,1,0
551,North,Billing,phone,Sales,2025-09-25 23:36:15,2025-09-25 23:37:49,19,75,0,0,resolved,4,C,0,1.25,5.84,0.1834,1619,1,94,2025-09-25,Thursday,23,39,0.0159,0,0
521,North,Sales,phone,Billing,2025-09-25 23:56:42,2025-09-25 23:59:05,44,99,0,0,resolved,5,B,0,1.98,0.0,0.2299,1590,2,143,2025-09-25,Thursday,23,39,0.01765,0,0
536,West,Billing,chat,Sales,2025-09-26 02:24:52,2025-09-26 02:26:14,21,61,0,0,resolved,5,B,0,1.02,22.92,0.0406,1530,1,82,2025-09-26,Friday,2,39,0.01545,0,0
533,West,Billing,phone,Retention,2025-09-26 03:47:34,2025-09-26 03:49:33,22,97,0,0,resolved,4,C,0,2.59,0.0,0.1178,1907,2,119,2025-09-26,Friday,3,39,0.01725,0,0
518,West,Tech,phone,Technical Support,2025-09-26 03:50:59,2025-09-26 03:54:11,40,152,0,2,resolved,5,B,0,4.66,0.0,0.0155,1821,3,192,2025-09-26,Friday,3,39,0.01635,1,0
529,East,Tech,phone,Retention,2025-09-26 05:28:22,2025-09-26 05:31:22,22,158,0,0,resolved,5,B,0,4.21,0.0,0.1425,704,1,180,2025-09-26,Friday,5,39,0.0163,0,0
524,North,Tech,phone,Retention,2025-09-26 06:02:24,2025-09-26 06:05:26,49,133,0,0,callback,4,C,0,3.55,0.0,0.367,1135,0,182,2025-09-26,Friday,6,39,0.01805,0,0
503,North,Tech,phone,Technical Support,2025-09-26 07:04:25,2025-09-26 07:06:15,26,84,0,1,resolved,3,C,0,2.57,0.0,0.1539,1169,1,110,2025-09-26,Friday,7,39,0.0174,0,0
557,East,Tech,phone,Billing,2025-09-26 07:16:23,2025-09-26 07:17:50,33,54,0,0,resolved,4,B,0,1.08,0.0,0.2676,326,4,87,2025-09-26,Friday,7,39,0.0178,0,0
506,West,Tech,email,Sales,2025-09-26 08:05:14,2025-09-26 08:07:36,20,122,0,1,resolved,4,A,0,2.08,4.94,0.1984,338,2,142,2025-09-26,Friday,8,39,0.01745,0,0
523,East,Tech,chat,Technical Support,2025-09-26 08:08:48,2025-09-26 08:12:09,19,182,0,0,callback,3,C,0,5.46,0.0,0.2138,1341,3,201,2025-09-26,Friday,8,39,0.01755,1,0
518,West,Tech,phone,Billing,2025-09-26 08:13:51,2025-09-26 08:18:04,106,133,14,0,resolved,5,B,0,2.66,0.0,0.1754,1166,1,253,2025-09-26,Friday,8,39,0.01635,2,0
529,East,Tech,phone,Sales,2025-09-26 08:50:28,2025-09-26 08:52:12,24,80,0,0,resolved,5,B,0,1.33,1.75,0.2532,1982,1,104,2025-09-26,Friday,8,39,0.0163,0,0
540,North,Tech,phone,Billing,2025-09-26 09:20:27,2025-09-26 09:22:09,24,78,0,0,resolved,5,A,0,1.56,0.0,0.1803,1618,3,102,2025-09-26,Friday,9,39,0.01705,0,0
515,East,Tech,phone,Technical Support,2025-09-26 09:29:35,2025-09-26 09:30:58,25,58,0,2,resolved,4,C,0,1.84,0.0,0.1663,1382,0,83,2025-09-26,Friday,9,39,0.01695,0,0
547,North,Billing,phone,Technical Support,2025-09-26 09:30:22,2025-09-26 09:32:59,75,68,14,1,resolved,4,A,0,2.09,0.0,0.0188,1334,1,157,2025-09-26,Friday,9,39,0.0182,2,0
551,North,Billing,phone,Sales,2025-09-26 10:07:06,2025-09-26 10:10:08,50,132,0,0,resolved,5,B,0,2.2,26.56,0.0919,1788,1,182,2025-09-26,Friday,10,39,0.0159,0,0
554,East,Tech,phone,Billing,2025-09-26 10:15:24,2025-09-26 10:17:54,66,73,11,0,resolved,3,C,0,1.46,0.0,0.0212,1737,1,150,2025-09-26,Friday,10,39,0.0165,2,0
536,West,Billing,phone,Technical Support,2025-09-26 10:30:25,2025-09-26 10:35:11,117,168,1,1,callback,4,A,0,5.09,0.0,0.2662,1738,1,286,2025-09-26,Friday,10,39,0.01545,1,0
510,South,Tech,phone,Technical Support,2025-09-26 10:30:30,2025-09-26 10:34:15,168,57,0,0,resolved,4,A,0,1.71,0.0,0.2615,871,1,225,2025-09-26,Friday,10,39,0.01615,2,0
554,East,Tech,phone,Billing,2025-09-26 11:09:20,2025-09-26 11:12:26,34,152,0,0,resolved,5,B,0,3.04,0.0,0.1466,1999,2,186,2025-09-26,Friday,11,39,0.0165,0,0
559,West,Billing,email,Technical Support,2025-09-26 11:09:59,2025-09-26 11:13:21,32,170,0,1,resolved,4,C,0,5.15,0.0,0.2275,337,1,202,2025-09-26,Friday,11,39,0.0182,1,0
549,South,Billing,chat,Billing,2025-09-26 11:24:33,2025-09-26 11:27:49,85,98,13,0,escalated,4,B,0,1.96,0.0,0.0606,1687,1,196,2025-09-26,Friday,11,39,0.01715,2,0
555,South,Tech,phone,Technical Support,2025-09-26 12:00:40,2025-09-26 12:03:54,22,172,0,0,resolved,4,B,0,5.16,0.0,0.3161,383,3,194,2025-09-26,Friday,12,39,0.01575,1,0
531,West,Sales,chat,Billing,2025-09-26 12:21:15,2025-09-26 12:24:27,81,89,22,0,resolved,4,C,0,1.79,0.0,0.2377,1135,1,192,2025-09-26,Friday,12,39,0.0176,2,0
542,North,Retention,phone,Technical Support,2025-09-26 12:23:09,2025-09-26 12:26:41,114,94,4,0,escalated,3,A,0,2.82,0.0,0.212,1117,0,212,2025-09-26,Friday,12,39,0.0147,2,0
514,East,Billing,phone,Billing,2025-09-26 12:31:19,2025-09-26 12:32:50,21,70,0,1,escalated,5,C,0,1.45,0.0,0.3227,1199,2,91,2025-09-26,Friday,12,39,0.0159,0,0
506,West,Tech,phone,Billing,2025-09-26 13:01:44,2025-09-26 13:04:10,18,128,0,0,resolved,4,C,0,2.56,0.0,0.4891,1737,0,146,2025-09-26,Friday,13,39,0.01745,0,0
558,North,Sales,chat,Technical Support,2025-09-26 13:16:17,2025-09-26 13:18:41,24,120,0,0,callback,4,B,0,3.6,0.0,0.2514,532,4,144,2025-09-26,Friday,13,39,0.0166,0,0
507,South,Tech,phone,Technical Support,2025-09-26 13:36:13,2025-09-26 13:38:44,55,96,0,0,resolved,4,B,0,2.88,0.0,0.219,1447,0,151,2025-09-26,Friday,13,39,0.0173,0,0
544,North,Tech,phone,Technical Support,2025-09-26 13:41:32,2025-09-26 13:44:29,77,99,1,0,resolved,3,B,0,2.97,0.0,0.1333,765,3,177,2025-09-26,Friday,13,39,0.01795,0,0
521,North,Sales,phone,Retention,2025-09-26 13:54:30,2025-09-26 13:57:52,96,88,18,0,resolved,4,C,0,2.35,0.0,0.321,1535,1,202,2025-09-26,Friday,13,39,0.01765,2,0
558,North,Sales,phone,Technical Support,2025-09-26 14:37:11,2025-09-26 14:39:45,58,96,0,0,resolved,4,A,0,2.88,0.0,0.1099,1797,0,154,2025-09-26,Friday,14,39,0.0166,0,0
559,West,Billing,phone,Technical Support,2025-09-26 15:21:53,2025-09-26 15:27:09,5,311,0,0,resolved,4,C,0,9.33,0.0,0.1224,858,1,316,2025-09-26,Friday,15,39,0.0182,1,0
544,North,Tech,phone,Billing,2025-09-26 15:31:18,2025-09-26 15:36:20,42,260,0,0,resolved,3,A,0,5.2,0.0,0.1591,786,1,302,2025-09-26,Friday,15,39,0.01795,1,0
557,East,Tech,phone,Technical Support,2025-09-26 15:35:04,2025-09-26 15:37:22,37,101,0,0,resolved,4,A,0,3.03,0.0,0.1513,488,0,138,2025-09-26,Friday,15,39,0.0178,0,0
531,West,Sales,phone,Technical Support,2025-09-26 15:45:22,2025-09-26 15:49:26,51,193,0,0,resolved,3,B,0,5.79,0.0,0.298,1021,3,244,2025-09-26,Friday,15,39,0.0176,1,0
535,South,Tech,phone,Billing,2025-09-26 15:54:37,2025-09-26 15:56:28,17,94,0,0,resolved,4,A,0,1.88,0.0,0.3466,1158,3,111,2025-09-26,Friday,15,39,0.0163,0,0
525,North,Sales,phone,Technical Support,2025-09-26 15:59:40,2025-09-26 16:03:53,59,194,0,0,resolved,5,C,0,5.82,0.0,0.2724,963,3,253,2025-09-26,Friday,15,39,0.0168,1,0
515,East,Tech,email,Technical Support,2025-09-26 16:08:39,2025-09-26 16:12:08,81,113,15,0,callback,4,B,0,3.4,0.0,0.2198,1769,2,209,2025-09-26,Friday,16,39,0.01695,2,0
546,North,Retention,phone,Retention,2025-09-26 16:23:52,2025-09-26 16:24:46,12,42,0,0,resolved,5,C,0,1.12,0.0,0.323,1800,2,54,2025-09-26,Friday,16,39,0.0175,0,0
507,South,Tech,phone,Technical Support,2025-09-26 16:24:43,2025-09-26 16:26:26,21,82,0,0,callback,4,B,0,2.46,0.0,0.2132,1053,0,103,2025-09-26,Friday,16,39,0.0173,0,0
500,East,Tech,phone,Billing,2025-09-26 16:25:52,2025-09-26 16:29:07,51,144,0,0,resolved,4,A,0,2.88,0.0,0.1555,685,1,195,2025-09-26,Friday,16,39,0.0171,0,0
510,South,Tech,phone,Billing,2025-09-26 16:53:46,2025-09-26 16:55:47,37,84,0,0,resolved,4,B,0,1.68,0.0,0.114,1971,1,121,2025-09-26,Friday,16,39,0.01615,0,0
503,North,Tech,chat,Technical Support,2025-09-26 17:05:44,2025-09-26 17:07:57,49,84,0,1,resolved,3,C,0,2.57,0.0,0.0646,884,1,133,2025-09-26,Friday,17,39,0.0174,0,0
